[Type]	[PID]	[Module]                            	[Function]                                                               	[Length]	[Current Data]               	[Original Data]              	[Record Address]  	[RVA]
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!AcquireSRWLockExclusive                                     	8       	0x00007FFF9A4990A0           	0x00007FFF9992D087           	0x00007FFF7346E1E8	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!AcquireSRWLockExclusive                                     	8       	0x00007FFF9A4990A0           	0x00007FFF9992D087           	0x00007FFF7DDA5050	     
IAT   	6300 	SCPSL.exe::dinput8.dll              	KERNEL32.dll!AcquireSRWLockExclusive                                     	8       	0x00007FFF9A4990A0           	0x00007FFF9992D087           	0x00007FFF81BBB5D0	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!AcquireSRWLockExclusive                                     	8       	0x00007FFF9A4990A0           	0x00007FFF9992D087           	0x00007FFF8B532658	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!AcquireSRWLockShared                                        	8       	0x00007FFF9A491760           	0x00007FFF9992D0BD           	0x0000029CCCA9D680	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!AcquireSRWLockShared                                        	8       	0x00007FFF9A491760           	0x00007FFF9992D0BD           	0x00007FFF38129100	     
IAT   	6300 	SCPSL.exe::opengl32.dll             	KERNEL32.dll!AcquireSRWLockShared                                        	8       	0x00007FFF9A491760           	0x00007FFF9992D0BD           	0x00007FFF68051EF0	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!AcquireSRWLockShared                                        	8       	0x00007FFF9A491760           	0x00007FFF9992D0BD           	0x00007FFF7346E1E0	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!AddVectoredExceptionHandler                                 	8       	0x00007FFF9A4F1680           	0x00007FFF9992D2BC           	0x00007FFF319AC168	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!AddVectoredExceptionHandler                                 	8       	0x00007FFF9A4F1680           	0x00007FFF9992D2BC           	0x00007FFF8B5324A0	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!CancelThreadpoolIo                                          	8       	0x00007FFF9A4E8AD0           	0x00007FFF9992DE6D           	0x00007FFF319AC0C8	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!CancelThreadpoolIo                                          	8       	0x00007FFF9A4E8AD0           	0x00007FFF9992DE6D           	0x00007FFF99C075B8	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!CloseThreadpoolIo                                           	8       	0x00007FFF9A4EC300           	0x00007FFF9992E1A3           	0x00007FFF319AC038	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!CloseThreadpoolIo                                           	8       	0x00007FFF9A4EC300           	0x00007FFF9992E1A3           	0x00007FFF99C075A8	     
IAT   	6300 	SCPSL.exe::opengl32.dll             	KERNEL32.dll!CloseThreadpoolTimer                                        	8       	0x00007FFF9A47C500           	0x00007FFF9992E1D4           	0x00007FFF68051E80	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!CloseThreadpoolTimer                                        	8       	0x00007FFF9A47C500           	0x00007FFF9992E1D4           	0x00007FFF7DDA5108	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!CloseThreadpoolWait                                         	8       	0x00007FFF9A47C270           	0x00007FFF9992E1FD           	0x00007FFF319AC090	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!CloseThreadpoolWait                                         	8       	0x00007FFF9A47C270           	0x00007FFF9992E1FD           	0x00007FFF7DDA50F0	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!CloseThreadpoolWork                                         	8       	0x00007FFF9A47F180           	0x00007FFF9992E225           	0x00007FFF8896E498	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!CloseThreadpoolWork                                         	8       	0x00007FFF9A47F180           	0x00007FFF9992E225           	0x00007FFF319AC060	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!CloseThreadpoolWork                                         	8       	0x00007FFF9A47F180           	0x00007FFF9992E225           	0x00007FFF7DDA5198	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF8488D2E8	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF8896E238	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x0000029CCCA9D550	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF30E6FA28	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF38129488	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF3A36B660	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF420C03A8	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF42DF5550	     
IAT   	6300 	SCPSL.exe::nvspcap64.dll            	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF43526558	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF7346E220	     
IAT   	6300 	SCPSL.exe::MpOAV.dll                	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF73535BB0	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF7DDA5250	     
IAT   	6300 	SCPSL.exe::AudioPluginDissonance.dll	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF7DF38110	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF7E86C628	     
IAT   	6300 	SCPSL.exe::GameOverlayRenderer64.dll	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF809204B0	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF8B532550	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!DecodePointer                                               	8       	0x00007FFF9A4D9E10           	0x00007FFF9992EBE5           	0x00007FFF99C07578	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF8488D188	     
IAT   	6300 	SCPSL.exe::igdgmm64.dll             	kernel32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF875DC048	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF8896E180	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x0000029CCCA9D4C0	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF30E6F420	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF319AC1E8	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF38129120	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF3A36B3A8	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF420C00E0	     
IAT   	6300 	SCPSL.exe::tier0_s64.dll            	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF422D0140	     
IAT   	6300 	SCPSL.exe::d3dcompiler_47_64.dll    	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF4295F258	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF42DF50A8	     
IAT   	6300 	SCPSL.exe::nvspcap64.dll            	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF43526370	     
IAT   	6300 	SCPSL.exe::opengl32.dll             	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF68051F78	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF7346E178	     
IAT   	6300 	SCPSL.exe::MpOAV.dll                	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF73535B50	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF7DDA51B8	     
IAT   	6300 	SCPSL.exe::vstdlib_s64.dll          	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF7DE35290	     
IAT   	6300 	SCPSL.exe::AudioPluginDissonance.dll	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF7DF38038	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF7E86C260	     
IAT   	6300 	SCPSL.exe::vcruntime140_1.dll       	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF7EFD50B8	     
IAT   	6300 	SCPSL.exe::steam_api64.dll          	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF7F022070	     
IAT   	6300 	SCPSL.exe::GameOverlayRenderer64.dll	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF809204D0	     
IAT   	6300 	SCPSL.exe::vcruntime140.dll         	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF80C910B8	     
IAT   	6300 	SCPSL.exe::dinput8.dll              	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF81BBB3A0	     
IAT   	6300 	SCPSL.exe::asycfilt.dll             	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF876D2AB8	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF8B532318	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!DeleteCriticalSection                                       	8       	0x00007FFF9A480FC0           	0x00007FFF9992EC9E           	0x00007FFF99C07478	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF8488D2E0	     
IAT   	6300 	SCPSL.exe::igdgmm64.dll             	kernel32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF875DC130	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF8896E230	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x0000029CCCA9D740	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF30E6FA30	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF319AC390	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF38129490	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF3A36B668	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF420C0218	     
IAT   	6300 	SCPSL.exe::tier0_s64.dll            	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF422D0520	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF42DF5630	     
IAT   	6300 	SCPSL.exe::nvspcap64.dll            	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF435262D0	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF7346E228	     
IAT   	6300 	SCPSL.exe::MpOAV.dll                	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF735359E8	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF7DDA5258	     
IAT   	6300 	SCPSL.exe::AudioPluginDissonance.dll	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF7DF38108	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF7E86C620	     
IAT   	6300 	SCPSL.exe::vcruntime140_1.dll       	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF7EFD5098	     
IAT   	6300 	SCPSL.exe::steam_api64.dll          	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF7F0221C0	     
IAT   	6300 	SCPSL.exe::GameOverlayRenderer64.dll	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF809204B8	     
IAT   	6300 	SCPSL.exe::vcruntime140.dll         	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF80C91080	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF8B5325D8	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!EncodePointer                                               	8       	0x00007FFF9A4E1E40           	0x00007FFF9992F022           	0x00007FFF99C07598	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF8488D170	     
IAT   	6300 	SCPSL.exe::igdgmm64.dll             	kernel32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF875DC038	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF8896E280	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x0000029CCCA9D4E0	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF30E6F758	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF319AC1F0	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF38129110	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF3A36B398	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF420C00C8	     
IAT   	6300 	SCPSL.exe::tier0_s64.dll            	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF422D0130	     
IAT   	6300 	SCPSL.exe::d3dcompiler_47_64.dll    	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF4295F260	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF42DF52D8	     
IAT   	6300 	SCPSL.exe::nvspcap64.dll            	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF43526440	     
IAT   	6300 	SCPSL.exe::opengl32.dll             	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF68051F30	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF7346E1B0	     
IAT   	6300 	SCPSL.exe::MpOAV.dll                	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF73535B40	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF7DDA51D8	     
IAT   	6300 	SCPSL.exe::vstdlib_s64.dll          	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF7DE35138	     
IAT   	6300 	SCPSL.exe::AudioPluginDissonance.dll	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF7DF38010	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF7E86C180	     
IAT   	6300 	SCPSL.exe::steam_api64.dll          	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF7F022060	     
IAT   	6300 	SCPSL.exe::GameOverlayRenderer64.dll	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF809204E0	     
IAT   	6300 	SCPSL.exe::vcruntime140.dll         	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF80C910A8	     
IAT   	6300 	SCPSL.exe::dinput8.dll              	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF81BBB380	     
IAT   	6300 	SCPSL.exe::asycfilt.dll             	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF876D2AB0	     
IAT   	6300 	SCPSL.exe::nvapi64.dll              	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF8B532268	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!EnterCriticalSection                                        	8       	0x00007FFF9A49FAA0           	0x00007FFF9992F0A5           	0x00007FFF99C07348	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF8896E358	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x0000029CCCA9D6B0	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF30E6F840	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF3A36B6A8	     
IAT   	6300 	SCPSL.exe::discord-rpc.dll          	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF420C02B8	     
IAT   	6300 	SCPSL.exe::tier0_s64.dll            	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF422D0260	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF42DF5490	     
IAT   	6300 	SCPSL.exe::drwamsi64.dll            	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF7346E2F0	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	KERNEL32.dll!ExitThread                                                  	8       	0x00007FFF9A4C45F0           	0x00007FFF9992F490           	0x00007FFF7E86C508	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!FlushProcessWriteBuffers                                    	8       	0x00007FFF9A50EB40           	0x00007FFF9992FA59           	0x00007FFF319AC0F0	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!FlushProcessWriteBuffers                                    	8       	0x00007FFF9A50EB40           	0x00007FFF9992FA59           	0x00007FFF7DDA5140	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!FreeLibraryWhenCallbackReturns                              	8       	0x00007FFF9A4ED6D0           	0x00007FFF9992FB85           	0x00007FFF8896E110	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!FreeLibraryWhenCallbackReturns                              	8       	0x00007FFF9A4ED6D0           	0x00007FFF9992FB85           	0x00007FFF7DDA51B0	     
IAT   	6300 	SCPSL.exe::advapi32.dll             	KERNEL32.dll!FreeLibraryWhenCallbackReturns                              	8       	0x00007FFF9A4ED6D0           	0x00007FFF9992FB85           	0x00007FFF99C075A0	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!GetCurrentProcessorNumber                                   	8       	0x00007FFF9A511A60           	0x00007FFF99930619           	0x0000029CCCA9D1D0	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!GetCurrentProcessorNumber                                   	8       	0x00007FFF9A511A60           	0x00007FFF99930619           	0x00007FFF319AC048	     
IAT   	6300 	SCPSL.exe::msvcp140.dll             	KERNEL32.dll!GetCurrentProcessorNumber                                   	8       	0x00007FFF9A511A60           	0x00007FFF99930619           	0x00007FFF7DDA5138	     
IAT   	6300 	SCPSL.exe::HttpProxy.dll            	KERNEL32.dll!GetLogicalProcessorInformationEx                            	8       	0x00007FFF980E4890           	0x00007FFF99930DAA           	0x00007FFF319AC250	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	KERNEL32.dll!GetLogicalProcessorInformationEx                            	8       	0x00007FFF980E4890           	0x00007FFF99930DAA           	0x00007FFF3A36B7D0	     
IAT   	6300 	SCPSL.exe::apphelp.dll              	KERNEL32.dll!GetPackageFullName                                          	8       	0x00007FFF980CD410           	0x00007FFF99931316           	0x00007FFF92AD0CC0	     
IAT   	6300 	SCPSL.exe::nvwgf2umx_cfg.dll        	KERNEL32.dll!GetProcessMitigationPolicy                                  	8       	0x00007FFF980D7E80           	0x00007FFF999316A6           	0x0000029CCCA9D178	     
IAT   	6300 	SCPSL.exe::igc64.dll                	kernel32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF8488D3E0	     
IAT   	6300 	SCPSL.exe::igdgmm64.dll             	kernel32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF875DC170	     
IAT   	6300 	SCPSL.exe::igd10iumd64.dll          	kernel32.dll!HeapAlloc                                                   	8       	0x00007FFF9A49A9A0           	0x00007FFF9993230D           	0x00007FFF8896E378	     
